HomeTeam,AwayTeam,HS,AS,HST,AST,HC,AC,HF,AF,HY,AY,HR,AR,HTHG,HTAG,FTR
Leganes,Cartagena,14,11,5,5,2,4,13,9,4,2,0,0,3,0,H
Alcorcon,Zaragoza,7,12,0,1,7,7,5,10,1,1,0,1,0,0,D
Mirandes,Ponferradina,6,10,1,4,3,5,21,9,3,2,0,0,0,0,A
Albacete,Oviedo,11,5,4,3,7,2,17,22,5,5,0,2,0,1,D
Mallorca,Tenerife,8,18,2,6,3,4,12,10,1,2,0,0,1,0,H
Las Palmas,Logrones,10,7,3,3,7,4,21,19,4,1,0,0,0,0,H
Vallecano,Malaga,13,7,7,2,8,2,17,16,1,1,0,0,2,0,H
Girona,Fuenlabrada,6,9,0,2,6,3,14,15,4,4,0,1,0,1,A
Sabadell,Espanol,7,15,2,7,7,5,11,12,1,2,0,0,0,0,A
Almeria,Sp Gijon,11,4,3,3,9,2,12,16,0,6,0,0,0,0,A
Castellon,Leganes,8,15,3,6,5,10,17,9,2,1,0,0,1,0,H
Cartagena,Lugo,11,11,6,5,3,8,18,12,3,5,0,0,1,0,H
Sabadell,Mirandes,6,9,1,5,6,7,14,13,2,0,0,0,0,0,A
Espanol,Alcorcon,13,8,5,3,6,2,9,13,0,2,0,0,0,0,H
Logrones,Almeria,6,4,2,0,7,4,19,18,0,3,0,0,0,0,H
Tenerife,Vallecano,4,12,2,2,1,8,24,14,1,2,0,0,0,0,H
Fuenlabrada,Castellon,12,12,5,2,5,9,21,6,3,2,0,1,1,0,D
Lugo,Mallorca,3,9,2,3,2,3,15,21,6,4,2,0,0,0,A
Leganes,Girona,15,9,2,4,8,3,18,27,5,5,0,0,0,1,A
Malaga,Las Palmas,12,11,1,2,5,0,12,20,3,2,0,1,0,0,D
Zaragoza,Albacete,12,7,3,3,8,8,14,13,3,2,0,0,0,0,H
Ponferradina,Cartagena,8,11,2,4,3,7,14,16,3,4,0,0,0,0,A
Oviedo,Sp Gijon,12,11,2,3,2,2,13,10,2,2,0,0,1,0,H
Albacete,Sabadell,10,10,6,4,3,4,7,14,1,1,0,0,1,0,H
Castellon,Lugo,8,12,1,4,7,2,12,13,2,3,0,0,0,0,A
Cartagena,Fuenlabrada,7,13,1,4,4,4,17,26,3,5,0,0,0,0,D
Las Palmas,Almeria,9,8,4,3,4,2,21,19,3,3,0,0,1,0,H
Logrones,Leganes,13,9,3,3,7,4,19,17,1,3,0,0,0,1,A
Vallecano,Espanol,11,3,3,0,5,5,13,14,6,4,0,0,0,0,H
Mirandes,Mallorca,10,6,2,2,5,5,13,13,2,5,0,1,0,0,D
Zaragoza,Malaga,13,4,3,2,4,1,13,11,1,2,0,0,0,2,A
Girona,Oviedo,11,10,3,3,5,2,18,14,2,1,0,0,0,0,H
Sp Gijon,Tenerife,5,10,3,3,2,5,13,10,1,3,0,0,0,0,D
Espanol,Mirandes,11,8,5,2,2,3,10,12,1,0,0,0,2,0,H
Las Palmas,Castellon,8,7,4,3,1,7,12,8,2,1,0,0,0,0,H
Lugo,Girona,10,6,6,1,5,2,12,19,5,1,0,1,0,0,H
Ponferradina,Tenerife,10,10,7,2,2,2,15,19,6,6,0,1,1,0,H
Almeria,Cartagena,15,13,3,5,1,4,21,15,3,1,0,0,0,1,D
Fuenlabrada,Logrones,9,8,3,1,1,2,22,20,2,6,0,0,0,0,D
Leganes,Zaragoza,10,10,6,1,9,1,15,14,3,1,0,0,0,0,H
Malaga,Sp Gijon,18,6,9,0,4,5,22,18,3,2,0,0,1,0,H
Mallorca,Albacete,11,11,7,3,7,5,10,5,1,2,0,0,0,0,D
Oviedo,Vallecano,4,5,1,3,3,3,18,17,4,3,0,0,0,0,D
Cartagena,Las Palmas,7,11,4,3,3,5,25,13,4,4,0,1,2,0,H
Logrones,Lugo,11,12,3,7,5,3,9,14,3,1,0,0,1,0,A
Almeria,Fuenlabrada,9,8,5,2,4,6,15,19,1,5,0,1,1,0,H
Castellon,Girona,6,10,2,2,4,1,15,25,4,1,0,0,0,1,A
Sp Gijon,Ponferradina,16,10,8,5,5,1,14,14,2,3,0,0,0,1,H
Leganes,Oviedo,9,8,5,1,3,4,11,16,0,2,0,0,0,0,H
Tenerife,Espanol,7,15,4,4,3,9,14,12,2,1,0,0,0,0,D
Albacete,Vallecano,7,11,2,3,2,3,25,13,2,1,0,0,1,0,H
Malaga,Mirandes,6,11,3,4,2,6,17,20,0,2,0,0,1,0,D
Zaragoza,Sabadell,5,11,0,5,5,5,16,17,3,2,0,0,0,0,D
Alcorcon,Mallorca,11,14,1,4,6,7,12,12,1,2,0,0,0,2,A
Girona,Cartagena,19,4,5,3,4,4,14,9,1,2,0,2,1,1,H
Albacete,Las Palmas,5,9,1,2,3,2,15,19,2,5,0,0,1,0,D
Castellon,Almeria,12,9,2,5,6,4,6,14,1,4,1,0,0,1,A
Espanol,Ponferradina,13,17,3,3,4,5,13,9,3,4,0,0,1,0,H
Oviedo,Logrones,8,10,1,6,7,3,14,24,5,4,1,0,1,0,A
Alcorcon,Sp Gijon,14,15,4,8,6,5,11,10,1,1,0,0,0,0,A
Mallorca,Malaga,10,4,5,2,5,4,16,20,2,2,0,0,1,0,H
Mirandes,Zaragoza,11,10,5,2,2,2,20,10,0,1,0,0,0,0,H
Tenerife,Lugo,15,6,2,3,7,3,17,12,5,0,0,1,1,0,D
Sabadell,Leganes,8,12,4,3,3,6,15,10,3,5,0,0,0,0,H
Vallecano,Fuenlabrada,14,13,3,4,4,4,21,14,3,3,0,0,0,0,H
Cartagena,Albacete,12,10,6,4,3,5,20,12,2,4,0,0,3,0,H
Las Palmas,Oviedo,15,12,4,5,9,3,13,10,1,4,0,0,0,2,A
Leganes,Mirandes,9,8,3,3,3,3,10,12,2,2,0,0,0,0,H
Zaragoza,Mallorca,4,11,1,3,3,6,12,14,2,1,0,0,0,0,D
Fuenlabrada,Tenerife,6,13,2,5,3,14,17,26,4,3,0,0,1,0,D
Ponferradina,Sabadell,15,11,5,5,9,2,7,20,1,3,0,0,0,1,A
Lugo,Vallecano,8,15,4,7,0,12,17,17,4,3,0,0,1,0,H
Almeria,Girona,31,7,5,1,14,1,11,14,2,1,0,3,0,0,D
Logrones,Alcorcon,3,5,1,4,4,1,15,26,1,0,0,1,1,0,H
Sp Gijon,Castellon,15,7,6,0,2,6,18,12,1,4,0,1,1,0,H
Malaga,Espanol,10,7,1,5,3,1,7,9,2,2,0,0,0,1,A
Zaragoza,Girona,15,6,6,4,2,4,9,23,1,2,0,0,0,1,D
Alcorcon,Ponferradina,9,7,4,2,3,2,17,11,3,1,0,0,0,0,A
Sabadell,Almeria,11,8,3,5,3,2,18,22,5,7,0,1,1,1,A
Albacete,Leganes,6,9,1,0,0,3,22,20,5,1,0,0,0,0,D
Cartagena,Logrones,5,8,0,1,8,4,11,18,1,0,0,0,0,0,A
Mirandes,Sp Gijon,8,3,2,0,5,4,16,6,2,2,0,0,1,0,H
Espanol,Lugo,11,10,7,5,3,5,9,13,1,3,0,0,1,1,H
Sabadell,Malaga,7,7,5,3,2,2,15,15,4,3,0,0,1,1,A
Alcorcon,Fuenlabrada,9,16,1,6,8,4,16,13,2,2,2,0,0,1,A
Vallecano,Almeria,13,7,4,3,4,10,8,19,3,4,1,1,0,0,A
Mallorca,Ponferradina,8,11,5,5,4,5,17,11,4,1,0,0,2,0,H
Oviedo,Castellon,15,12,10,5,7,6,12,8,1,2,0,0,1,0,H
Tenerife,Zaragoza,9,6,2,1,2,1,16,10,4,1,0,0,1,0,H
Girona,Las Palmas,10,10,6,3,2,3,13,18,4,1,1,0,0,1,D
Zaragoza,Oviedo,9,7,4,5,2,2,11,17,2,2,1,9,1,1,A
Fuenlabrada,Espanol,7,9,3,2,3,2,15,18,4,2,0,0,0,1,D
Almeria,Mirandes,8,20,6,7,3,9,9,18,1,4,0,0,2,1,H
Girona,Mallorca,12,10,4,3,4,4,16,18,5,3,2,0,0,1,A
Lugo,Albacete,7,11,4,3,5,5,11,23,0,2,1,0,0,0,H
Leganes,Alcorcon,8,7,3,1,3,2,18,19,3,3,0,1,0,0,H
Ponferradina,Malaga,11,10,2,4,2,2,6,18,3,3,0,1,0,1,D
Castellon,Cartagena,6,8,2,2,3,2,21,12,4,2,0,0,0,0,H
Logrones,Sabadell,12,7,2,0,3,1,18,8,1,2,0,0,0,0,H
Las Palmas,Tenerife,6,11,1,2,3,6,19,22,3,1,0,0,0,0,H
Sp Gijon,Vallecano,11,13,2,1,1,6,18,16,1,4,1,0,0,0,D
Alcorcon,Lugo,15,5,3,1,3,3,13,10,1,3,1,0,0,0,H
Espanol,Girona,10,9,4,2,3,6,15,12,4,2,0,0,1,0,A
Malaga,Leganes,8,7,1,2,3,3,19,16,2,3,0,0,0,1,A
Mirandes,Cartagena,10,14,7,6,2,3,23,12,3,2,0,1,1,0,H
Vallecano,Castellon,6,8,3,3,3,5,20,20,1,5,0,0,2,0,H
Oviedo,Fuenlabrada,10,13,2,3,4,0,16,17,2,1,1,0,1,0,D
Sabadell,Las Palmas,10,11,5,4,2,5,24,13,1,1,0,1,2,0,H
Mallorca,Sp Gijon,10,13,3,1,5,2,17,10,1,0,0,0,0,0,D
Tenerife,Logrones,14,3,4,3,9,0,13,20,2,4,0,0,0,1,A
Ponferradina,Zaragoza,8,4,3,2,8,5,8,11,3,2,0,0,0,0,H
Albacete,Almeria,14,11,3,5,6,5,21,21,4,7,0,0,0,1,A
Castellon,Alcorcon,9,6,2,6,2,4,17,15,4,2,0,1,0,2,A
Girona,Malaga,7,5,1,1,5,3,17,20,2,3,0,0,0,1,A
Lugo,Oviedo,5,11,1,3,2,9,10,14,2,3,0,0,0,0,D
Las Palmas,Mirandes,14,7,3,4,6,4,8,19,1,2,0,0,0,1,A
Sp Gijon,Sabadell,13,3,8,2,7,1,15,15,0,3,0,1,1,0,H
Zaragoza,Vallecano,8,8,2,5,2,4,11,17,2,3,0,0,1,0,A
Cartagena,Mallorca,7,14,3,4,3,6,20,15,5,2,1,0,0,0,A
Fuenlabrada,Ponferradina,16,2,2,1,6,4,15,23,2,4,0,0,0,0,D
Leganes,Espanol,10,7,6,1,4,1,18,14,1,3,0,1,1,0,H
Logrones,Albacete,8,7,4,2,4,1,27,10,3,2,0,0,1,0,H
Almeria,Tenerife,11,15,3,1,3,7,16,13,2,3,0,0,0,0,H
Alcorcon,Girona,9,4,4,1,3,3,17,17,1,2,0,0,0,0,H
Malaga,Lugo,10,7,3,4,6,1,13,11,3,3,1,0,0,2,D
Sabadell,Fuenlabrada,11,20,2,8,4,7,17,12,3,3,0,0,1,1,A
Vallecano,Cartagena,11,9,3,1,5,5,12,20,2,3,0,0,0,0,D
Mirandes,Castellon,10,6,1,2,4,3,14,13,0,2,0,0,1,0,D
Albacete,Tenerife,8,12,1,5,4,4,16,15,2,0,0,0,0,0,A
Espanol,Zaragoza,17,9,5,3,8,2,16,13,3,1,0,0,0,0,H
Mallorca,Logrones,24,5,14,2,9,3,18,9,1,0,0,1,2,0,H
Ponferradina,Leganes,13,11,5,5,2,4,22,15,0,2,0,0,2,2,H
Las Palmas,Sp Gijon,10,8,6,3,4,3,11,19,1,3,0,0,0,2,H
Oviedo,Almeria,12,12,3,4,9,4,9,11,3,3,0,0,0,1,A
Fuenlabrada,Malaga,6,10,1,4,4,3,28,17,6,4,1,0,0,1,A
Girona,Mirandes,4,13,1,3,5,4,18,18,2,2,0,0,1,0,H
Cartagena,Espanol,11,25,3,5,4,10,21,13,2,2,0,0,0,0,A
Leganes,Vallecano,8,9,2,4,4,6,19,11,1,3,1,1,1,0,H
Logrones,Ponferradina,8,9,2,3,3,0,21,8,5,1,0,0,0,1,A
Castellon,Zaragoza,9,10,1,1,9,8,4,10,1,2,0,0,0,0,H
Lugo,Las Palmas,6,9,3,1,2,8,17,14,1,1,1,0,1,1,D
Almeria,Mallorca,10,12,2,3,4,5,11,18,4,3,0,0,0,0,A
Oviedo,Alcorcon,10,12,4,6,4,4,11,12,5,1,0,0,0,0,D
Tenerife,Sabadell,15,5,3,2,4,4,15,18,5,1,0,0,1,2,A
Sp Gijon,Albacete,15,5,5,1,4,2,15,20,0,4,0,0,0,0,D
Vallecano,Logrones,15,7,2,1,4,2,14,19,0,3,0,1,2,1,H
Ponferradina,Las Palmas,10,9,6,3,5,0,14,16,2,3,0,0,0,0,D
Mirandes,Lugo,15,6,1,2,12,1,10,13,2,5,0,1,0,0,D
Malaga,Cartagena,6,4,1,2,3,2,17,22,3,3,0,0,1,1,A
Alcorcon,Almeria,17,8,5,3,5,7,15,13,0,3,0,0,0,0,A
Espanol,Sp Gijon,21,4,6,0,4,5,10,15,2,5,0,0,0,0,H
Albacete,Girona,10,12,3,5,4,2,14,9,3,1,0,0,0,0,A
Sabadell,Oviedo,7,7,1,2,2,3,19,16,5,3,1,0,0,0,A
Zaragoza,Fuenlabrada,19,8,8,4,3,2,18,13,2,2,0,0,0,0,H
Tenerife,Leganes,12,15,1,5,1,7,14,18,4,2,0,0,0,0,D
Mallorca,Castellon,17,10,6,2,5,5,16,7,1,1,0,0,2,0,H
Almeria,Zaragoza,10,11,2,4,3,6,16,18,3,3,0,0,0,0,H
Sabadell,Alcorcon,6,14,1,4,7,6,16,8,4,2,0,0,0,0,D
Girona,Logrones,15,14,4,3,3,4,17,13,3,1,0,0,0,0,H
Lugo,Ponferradina,11,5,1,2,8,3,13,8,0,3,0,1,0,0,H
Oviedo,Tenerife,13,3,5,2,5,2,10,12,1,1,0,1,2,1,H
Leganes,Mallorca,11,9,1,3,2,4,13,13,2,1,1,0,0,0,A
Castellon,Albacete,13,6,3,1,7,3,14,13,3,5,0,1,1,0,H
Fuenlabrada,Mirandes,15,8,3,3,9,3,12,19,2,2,0,0,0,0,A
Logrones,Espanol,10,14,2,7,7,9,14,12,2,1,0,0,0,2,A
Almeria,Malaga,9,10,6,5,3,5,18,13,7,2,0,0,1,1,H
Las Palmas,Alcorcon,4,13,0,4,3,7,13,10,3,1,0,0,0,0,D
Cartagena,Sabadell,10,12,3,2,1,5,13,16,3,5,0,0,0,0,A
Sp Gijon,Zaragoza,10,6,5,1,3,3,9,12,0,2,0,0,0,0,H
Girona,Vallecano,8,20,2,5,5,3,23,15,3,3,0,0,0,0,D
Ponferradina,Oviedo,11,6,5,2,4,4,14,15,0,2,0,0,1,0,H
Sabadell,Castellon,12,12,3,5,3,7,9,17,3,2,0,0,0,1,D
Mallorca,Fuenlabrada,8,10,3,4,3,3,16,21,7,5,2,0,1,2,A
Zaragoza,Lugo,17,11,4,2,6,5,12,14,2,2,0,0,0,0,H
Alcorcon,Cartagena,9,11,4,3,3,6,24,16,3,4,0,0,2,0,H
Espanol,Almeria,15,9,5,4,3,4,7,17,1,2,0,0,1,0,H
Vallecano,Las Palmas,13,4,7,2,3,2,16,17,2,4,0,0,0,0,H
Malaga,Logrones,7,6,1,1,5,1,15,21,2,3,1,0,0,0,D
Mirandes,Albacete,11,8,1,2,4,4,7,13,2,3,0,0,0,2,A
Sp Gijon,Leganes,9,13,4,3,4,5,13,8,2,2,0,0,0,0,D
Tenerife,Girona,9,9,5,2,4,6,20,13,2,2,1,1,2,0,H
Fuenlabrada,Leganes,3,11,0,2,2,8,18,14,2,4,0,0,0,0,D
Vallecano,Alcorcon,9,15,3,9,3,6,17,17,2,2,0,0,1,0,H
Logrones,Mirandes,9,18,3,3,2,8,16,18,3,1,0,0,1,1,H
Cartagena,Zaragoza,12,14,5,5,6,5,16,13,3,3,0,0,0,0,D
Castellon,Tenerife,9,6,2,1,6,2,15,24,2,5,0,0,0,0,A
Las Palmas,Espanol,6,7,2,0,2,3,20,13,6,2,0,1,1,0,H
Albacete,Malaga,6,11,3,4,1,4,12,15,1,2,0,0,0,0,D
Almeria,Ponferradina,10,9,5,4,4,6,15,9,2,1,1,0,3,0,H
Oviedo,Mallorca,13,8,3,4,2,7,11,12,0,2,0,0,1,2,D
Girona,Sabadell,12,11,4,1,3,2,12,10,1,1,0,0,0,0,D
Lugo,Sp Gijon,11,10,3,3,1,8,10,13,0,1,0,0,0,0,D
Zaragoza,Logrones,16,6,5,3,5,4,17,15,1,3,0,0,1,0,H
Malaga,Oviedo,7,11,1,3,8,2,10,11,3,3,1,0,1,0,D
Mallorca,Las Palmas,9,7,5,2,4,2,24,12,3,1,0,0,0,1,A
Tenerife,Cartagena,7,7,4,0,2,6,31,18,3,4,0,0,1,0,H
Espanol,Castellon,17,4,7,2,8,4,11,12,2,0,0,0,2,0,H
Ponferradina,Girona,10,18,4,7,9,5,12,10,1,2,0,0,0,1,D
Sp Gijon,Fuenlabrada,12,10,4,6,4,6,14,11,4,3,0,0,1,0,H
Sabadell,Lugo,12,12,6,5,4,12,15,15,1,3,0,0,1,0,D
Mirandes,Vallecano,16,12,7,4,5,3,16,13,0,5,0,0,0,2,A
Fuenlabrada,Alcorcon,9,10,3,1,4,4,16,19,4,3,0,0,0,0,D
Albacete,Zaragoza,8,13,3,1,5,10,13,8,1,3,1,0,1,0,H
Vallecano,Mallorca,15,8,2,6,11,2,13,18,3,3,0,0,1,3,A
Girona,Espanol,10,25,3,8,3,14,14,8,2,2,0,0,1,0,H
Lugo,Tenerife,6,7,2,1,1,5,11,16,2,3,0,0,1,0,H
Malaga,Ponferradina,9,9,4,5,4,4,12,15,5,1,0,0,0,1,A
Almeria,Sabadell,9,7,7,4,8,6,12,15,2,1,0,0,1,0,D
Logrones,Oviedo,4,10,0,2,5,5,19,15,2,4,0,0,0,0,D
Castellon,Sp Gijon,8,11,6,5,3,3,13,10,3,2,0,0,1,0,H
Las Palmas,Leganes,12,14,5,5,7,4,16,20,2,6,0,2,0,0,H
Cartagena,Mirandes,9,14,1,6,4,4,19,17,3,4,0,0,0,2,A
Alcorcon,Albacete,14,12,4,3,4,7,16,16,3,2,0,0,1,1,A
Zaragoza,Ponferradina,5,13,3,4,1,4,15,14,2,1,0,0,1,0,H
Oviedo,Albacete,11,5,4,3,8,2,11,16,2,3,0,0,0,0,A
Alcorcon,Malaga,5,6,0,1,3,4,14,13,2,2,0,0,0,0,A
Mallorca,Girona,13,11,7,4,7,5,13,17,3,1,0,0,0,0,H
Almeria,Castellon,15,3,4,2,6,1,11,22,0,1,0,0,1,0,H
Sp Gijon,Cartagena,9,9,1,1,1,5,14,15,2,5,1,0,0,0,D
Espanol,Vallecano,7,14,3,5,6,3,18,11,4,4,0,0,2,0,A
Mirandes,Las Palmas,13,9,5,1,5,3,21,11,5,2,0,0,1,0,H
Tenerife,Fuenlabrada,11,6,3,0,4,1,17,13,4,2,1,0,0,1,D
Leganes,Lugo,10,14,6,6,3,2,13,20,1,2,0,0,2,1,H
Sabadell,Logrones,10,7,2,1,6,2,17,13,4,2,0,0,0,0,D
Albacete,Mallorca,6,13,0,2,6,5,12,18,3,3,1,0,0,0,A
Cartagena,Oviedo,13,6,4,1,5,3,15,15,3,2,0,0,1,0,H
Logrones,Sp Gijon,11,15,3,9,7,2,15,11,1,0,0,0,0,2,A
Fuenlabrada,Almeria,25,5,10,2,9,2,12,17,2,4,0,1,0,0,D
Girona,Leganes,13,8,2,5,7,0,12,14,3,0,0,0,0,0,A
Malaga,Zaragoza,14,5,4,4,11,0,13,19,3,0,0,0,0,2,A
Castellon,Mirandes,10,16,1,5,6,4,12,12,0,1,0,0,0,0,A
Vallecano,Tenerife,9,8,4,3,7,5,19,19,5,4,1,0,0,0,A
Las Palmas,Sabadell,6,9,3,3,1,10,10,21,0,0,1,0,0,0,A
Ponferradina,Alcorcon,5,12,3,2,1,10,13,11,2,3,0,0,1,0,H
Lugo,Espanol,7,12,2,2,2,6,15,10,6,2,1,0,1,0,D
Sabadell,Zaragoza,7,12,2,6,4,3,16,14,1,1,0,0,0,1,D
Cartagena,Vallecano,7,14,3,5,3,1,30,16,2,3,0,0,1,1,D
Mirandes,Girona,8,11,3,5,0,2,15,20,5,4,0,0,2,1,D
Tenerife,Ponferradina,18,7,7,4,4,2,14,22,1,0,0,0,0,0,H
Mallorca,Espanol,11,6,3,3,7,5,19,13,2,0,0,0,0,1,A
Almeria,Las Palmas,13,12,7,3,3,7,19,17,4,1,0,0,1,0,H
Alcorcon,Logrones,10,11,4,1,4,3,15,14,3,4,0,0,1,0,H
Leganes,Albacete,9,8,5,3,5,4,20,8,1,2,0,0,2,0,H
Sp Gijon,Malaga,5,9,3,3,4,7,14,13,3,1,0,0,0,0,H
Castellon,Fuenlabrada,12,21,3,7,11,4,14,14,5,3,0,0,1,2,A
Oviedo,Lugo,6,6,5,2,6,4,14,9,2,1,0,0,1,1,H
Leganes,Almeria,17,7,6,1,4,4,14,16,0,3,0,0,0,1,H
Ponferradina,Mirandes,13,4,4,0,5,1,9,17,1,4,0,1,0,0,H
Espanol,Sabadell,15,10,3,5,7,7,14,9,4,0,0,0,0,0,H
Albacete,Sp Gijon,12,8,4,4,4,4,10,11,3,1,1,0,0,1,A
Las Palmas,Cartagena,11,5,6,2,6,3,22,17,4,2,0,0,2,0,H
Leganes,Tenerife,7,6,2,2,9,3,15,15,0,3,0,0,0,0,H
Mallorca,Almeria,13,14,5,2,5,8,17,10,4,5,0,0,1,0,H
Girona,Castellon,5,11,2,3,3,6,15,17,3,1,0,0,2,0,H
Lugo,Logrones,10,5,4,1,1,7,11,12,5,2,1,0,0,0,D
Malaga,Vallecano,12,11,4,5,2,7,12,13,2,1,0,0,2,0,H
Fuenlabrada,Oviedo,12,8,5,4,5,2,25,16,6,7,1,0,0,1,D
Zaragoza,Alcorcon,11,13,2,1,4,6,8,18,1,0,0,0,0,0,A
Sabadell,Albacete,11,11,3,2,6,2,19,12,2,1,0,1,0,0,D
Cartagena,Leganes,9,12,5,0,3,5,22,12,3,1,1,0,0,0,H
Vallecano,Ponferradina,8,7,2,6,3,2,19,17,4,3,1,0,0,0,D
Almeria,Lugo,11,15,8,5,3,7,15,10,2,0,0,0,1,1,H
Castellon,Las Palmas,8,11,6,4,3,3,13,14,2,6,0,1,1,0,H
Logrones,Mallorca,12,6,1,1,4,3,15,15,1,0,0,0,0,1,A
Fuenlabrada,Girona,19,5,4,2,12,1,14,23,6,4,0,0,0,1,D
Sp Gijon,Espanol,3,9,2,4,1,3,13,12,4,2,0,0,1,1,D
Tenerife,Alcorcon,6,6,4,2,3,3,13,19,3,3,1,0,0,0,H
Oviedo,Zaragoza,8,9,3,1,4,6,14,17,1,4,0,0,0,0,H
Mirandes,Malaga,4,14,1,3,3,9,13,13,3,1,0,0,0,0,H
Espanol,Oviedo,8,11,3,3,5,1,15,19,1,3,1,0,1,0,D
Zaragoza,Tenerife,11,11,5,5,4,5,14,16,0,5,0,0,1,0,H
Las Palmas,Vallecano,11,12,3,2,4,5,15,14,1,1,0,0,0,1,D
Leganes,Castellon,9,6,1,2,3,5,20,17,1,4,0,0,0,0,D
Albacete,Logrones,11,5,3,2,5,4,17,17,5,1,0,0,0,0,D
Malaga,Sabadell,16,9,7,2,6,5,16,13,3,1,0,0,0,0,H
Ponferradina,Sp Gijon,6,11,4,6,2,3,14,16,2,2,0,0,0,1,D
Mallorca,Cartagena,9,6,3,3,7,1,11,19,3,4,0,0,1,0,H
Girona,Almeria,6,12,3,6,1,4,18,18,1,4,1,0,0,0,A
Alcorcon,Mirandes,11,5,6,2,5,7,10,10,1,3,0,0,0,0,H
Lugo,Fuenlabrada,9,8,0,3,2,3,10,12,0,5,0,1,0,0,D
Cartagena,Ponferradina,9,9,2,2,2,6,18,9,2,2,0,0,1,0,D
Vallecano,Zaragoza,15,9,4,3,4,3,21,18,4,3,0,0,1,2,H
Fuenlabrada,Las Palmas,15,11,4,4,6,1,18,19,3,2,1,0,1,1,A
Girona,Lugo,18,13,2,5,9,5,18,10,2,4,1,0,0,1,D
Castellon,Sabadell,7,13,3,3,2,3,12,11,2,1,0,0,1,0,H
Mirandes,Espanol,16,9,8,3,6,4,17,16,0,1,0,0,1,1,D
Logrones,Malaga,6,9,1,3,4,3,17,11,3,1,0,0,0,1,A
Sp Gijon,Mallorca,8,12,4,3,3,6,15,11,2,2,0,0,1,0,H
Tenerife,Albacete,12,5,3,1,6,2,16,15,2,5,0,0,0,0,H
Oviedo,Leganes,7,8,1,4,5,4,15,20,4,2,1,0,0,1,A
Almeria,Alcorcon,11,5,5,2,3,4,14,12,3,2,0,0,0,0,D
Las Palmas,Girona,11,8,6,4,2,2,14,27,2,4,0,1,1,0,A
Sabadell,Sp Gijon,8,12,4,6,3,2,16,15,3,2,0,0,1,0,D
Mallorca,Oviedo,15,9,3,3,6,4,10,15,2,1,0,0,0,0,D
Leganes,Fuenlabrada,9,13,2,5,2,7,20,24,1,1,0,0,0,0,A
Espanol,Logrones,22,3,12,0,8,4,14,14,0,3,0,1,3,0,H
Ponferradina,Almeria,18,14,4,5,7,6,13,14,3,5,0,0,0,1,H
Malaga,Tenerife,2,16,1,7,2,7,19,14,2,0,0,0,1,0,D
Lugo,Castellon,20,4,6,2,4,3,9,18,3,2,0,0,0,0,D
Alcorcon,Vallecano,6,11,1,4,3,5,17,17,1,4,0,0,0,2,A
Albacete,Cartagena,8,12,4,1,2,4,17,8,1,3,0,0,1,0,H
Zaragoza,Mirandes,11,10,5,3,4,4,18,13,1,3,0,0,1,0,H
Sp Gijon,Alcorcon,11,9,3,4,2,5,13,8,0,2,0,0,0,0,D
Castellon,Espanol,4,21,2,6,1,8,11,16,2,2,1,0,1,2,A
Oviedo,Ponferradina,10,6,4,3,6,3,9,13,2,1,0,0,1,1,D
Almeria,Leganes,25,13,12,6,4,1,9,11,3,3,0,1,0,0,D
Cartagena,Malaga,10,11,4,5,7,5,17,10,3,5,1,0,1,0,D
Logrones,Zaragoza,4,8,2,2,3,2,17,12,2,1,0,0,1,0,D
Lugo,Sabadell,6,12,3,2,4,3,13,21,2,4,0,1,0,1,A
Girona,Albacete,10,9,4,2,2,4,14,13,4,1,0,0,0,0,H
Tenerife,Las Palmas,12,11,3,2,8,2,19,13,4,1,0,0,1,1,D
Fuenlabrada,Mallorca,13,10,9,4,4,8,21,16,3,1,0,0,3,0,H
Alcorcon,Oviedo,6,11,1,3,4,6,13,9,3,1,0,0,1,0,D
Malaga,Almeria,17,9,3,4,4,1,12,17,1,1,0,0,0,2,A
Ponferradina,Logrones,13,12,2,7,4,4,10,13,0,2,0,0,0,1,D
Vallecano,Sp Gijon,17,9,7,2,9,4,9,9,2,0,0,0,0,1,A
Albacete,Castellon,16,10,7,3,8,4,14,11,2,1,0,0,0,0,A
Sabadell,Girona,8,15,5,7,1,6,17,21,4,4,0,0,2,1,D
Espanol,Fuenlabrada,18,6,4,2,10,0,19,16,2,4,0,1,3,0,H
Mallorca,Leganes,8,11,3,3,3,2,22,15,3,3,0,0,1,0,H
Las Palmas,Lugo,22,6,11,3,4,1,18,13,2,2,0,0,3,1,H
Zaragoza,Cartagena,9,6,1,3,5,7,13,18,2,2,0,0,0,0,D
Almeria,Vallecano,7,10,2,3,4,2,20,15,6,4,1,0,0,0,A
Logrones,Tenerife,7,8,1,2,2,8,14,16,2,2,0,0,0,0,H
Girona,Ponferradina,11,8,4,4,2,6,12,12,0,1,0,0,1,0,H
Castellon,Oviedo,2,16,0,2,0,5,11,18,2,5,0,0,0,0,H
Sp Gijon,Mirandes,13,10,2,7,9,4,13,14,2,2,0,0,0,0,A
Albacete,Espanol,8,9,2,6,5,3,11,16,2,2,0,0,0,1,A
Leganes,Sabadell,10,15,4,6,1,8,12,11,3,1,0,0,2,0,H
Lugo,Malaga,10,9,3,3,8,4,16,12,3,2,0,0,0,0,A
Las Palmas,Mallorca,15,11,2,3,5,6,14,14,0,3,0,0,0,1,D
Cartagena,Alcorcon,9,11,4,4,5,7,17,17,3,6,0,1,2,0,H
